Last Write Time Hive Offset     Type    Key     Name    Data    Volatile
2023-01-09 20:43:29.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     FirefoxPDF-308046B0AF4A39CB             False
2023-01-09 20:09:27.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     http            False
2023-01-09 20:09:27.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     https           False
2023-01-09 20:11:04.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     IE.AssocFile.URL                False
2023-01-09 20:26:14.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     insiderhub              False
2023-01-09 20:11:21.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     Interface               False
2023-01-09 20:11:04.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     lnkfile         False
2023-01-09 20:09:32.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     Local Settings          False
2023-01-09 20:09:24.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     mailto          False
2023-01-09 20:09:24.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     microsoft-edge          False
2023-01-09 20:09:24.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     microsoft-edge-holographic              False
2023-01-09 20:26:15.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     microsoft.windows.camera                False
2023-01-09 20:26:15.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     microsoft.windows.camera.picker         False
2023-01-09 20:25:57.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     microsoft.windows.photos.crop           False
2023-01-09 20:25:57.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     microsoft.windows.photos.picker         False
2023-01-09 20:09:28.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     microsoftvideo          False
2023-01-09 20:09:26.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     MIME            False
2023-01-09 20:09:23.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     ms-aad-brokerplugin             False
2023-01-09 20:25:35.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     ms-apprep               False
2023-01-09 20:26:16.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     ms-calculator           False
2023-01-09 20:25:53.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     ms-clock                False
2023-01-09 20:26:28.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     ms-contact-support              False
2023-01-09 20:09:26.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     ms-cortana2             False
2023-01-09 20:09:23.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     ms-cxh          False
2023-01-09 20:26:12.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     ms-default-location             False
2023-01-09 20:09:23.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     ms-device-enrollment            False
2023-01-09 20:26:12.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     ms-drive-to             False
2023-01-09 20:25:31.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     ms-eyecontrolspeech             False
2023-01-09 20:26:01.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     ms-family               False
2023-01-09 20:26:07.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     ms-gamebarservices              False
2023-01-09 20:26:06.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     ms-gamingoverlay                False
2023-01-09 20:09:27.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     ms-get-started          False
2023-01-09 20:26:24.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     ms-getoffice            False
2023-01-09 20:09:24.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     ms-inputapp             False
2023-01-09 20:09:25.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     ms-insights             False
2023-01-09 20:09:24.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     ms-lwh          False
2023-01-09 20:10:42.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     ms-meetnow              False
2023-01-09 20:26:24.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     ms-officeapp            False
2023-01-09 20:26:20.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     ms-people               False
2023-01-09 20:25:57.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     ms-photos               False
2023-01-09 20:10:57.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     ms-playto-audio         False
2023-01-09 20:26:19.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     ms-powerautomate                False
2023-01-09 20:25:29.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     ms-print-addprinter             False
2023-01-09 20:25:29.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     ms-print-printjobs              False
2023-01-09 20:25:46.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     ms-print-queue          False
2023-01-09 20:26:00.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     ms-quick-assist         False
2023-01-09 20:26:05.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     ms-sttoverlay           False
2023-01-09 20:10:42.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     ms-teams                False
2023-01-09 20:25:58.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     ms-to-do                False
2023-01-09 20:25:58.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     ms-todo         False
2023-01-09 20:25:51.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     ms-unistore-email               False
2023-01-09 20:34:02.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     ms-widgets              False
2023-01-09 20:09:28.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     ms-windows-store                False
2023-01-09 20:09:28.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     ms-windows-store-deskext                False
2023-01-09 20:09:28.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     ms-windows-store2               False
2023-01-09 20:25:39.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     ms-wpc          False
2023-01-09 20:25:57.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     ms-wpdrmv               False
2023-01-09 20:26:17.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     ms-xbet-survey          False
2023-01-09 20:09:24.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     ms-xbl-3d8b930f         False
2023-01-09 20:25:47.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     ms-xgpueject            False
2023-01-09 20:26:29.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     msgamepass              False
2023-01-09 20:26:32.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     msnews          False
2023-01-09 20:26:32.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     msnnews         False
2023-01-09 20:11:25.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     mssharepointclient              False
2023-01-09 20:09:24.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     mswindowsmusic          False
2023-01-09 20:09:24.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     mswindowsvideo          False
2023-01-09 21:47:21.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     NotificationData                False
2023-01-09 20:11:21.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     NucleusNativeMessaging.NucleusNativeMessaging           False
2023-01-09 20:11:21.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     NucleusNativeMessaging.NucleusNativeMessaging.1         False
2023-01-09 20:11:21.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     NucleusToastActivator.NucleusToastActivator             False
2023-01-09 20:11:21.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     NucleusToastActivator.NucleusToastActivator.1           False
2023-01-09 21:47:35.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     odopen          False
2023-01-09 20:11:21.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     OOBERequestHandler.OOBERequestHandler.1         False
2023-01-09 20:25:51.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     outlookaccounts         False
2023-01-09 20:10:42.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     PackagedCom             False
2023-01-09 20:28:25.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     Paint.Picture           False
2023-01-09 20:28:25.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     PBrush          False
2023-01-09 20:09:24.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     read            False
2023-01-09 20:11:21.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     SyncEngineFileInfoProvider.SyncEngineFileInfoProvider           False
2023-01-09 20:11:21.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     SyncEngineFileInfoProvider.SyncEngineFileInfoProvider.1         False
2023-01-09 20:11:21.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     SyncEngineStorageProviderHandlerProxy.SyncEngineStorageProviderHandlerProxy             False
2023-01-09 20:11:21.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     SyncEngineStorageProviderHandlerProxy.SyncEngineStorageProviderHandlerProxy.1           False
2023-01-09 20:26:04.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     tel             False
2023-01-09 20:11:21.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     TypeLib         False
2023-01-09 20:26:14.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     windows-feedback                False
2023-01-09 20:26:17.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     windowsdefender         False
2023-01-09 20:11:04.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     WOW6432Node             False
2023-01-09 20:25:48.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     xbox-tcui               False
2023-01-09 20:26:23.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     xboxliveapp-1297287741          False
2023-01-09 20:09:28.000000      0xd30c829bc000  Key     \??\C:\Users\Spongebob\AppData\Local\Microsoft\Windows\UsrClass.dat     zune            False
2023-01-09 21:47:04.000000      0xd30c82ec4000  Key     \??\C:\Windows\AppCompat\Programs\Amcache.hve   Root           False
2023-01-09 19:15:16.000000      0xd30c82ec4000  REG_SZ  \??\C:\Windows\AppCompat\Programs\Amcache.hve   CreatingCommand"C:\Windows\system32\devicecensus.exe SystemCxt" False
2023-01-09 19:15:16.000000      0xd30c82ec4000  REG_SZ  \??\C:\Windows\AppCompat\Programs\Amcache.hve   CreatingModule "C:\Windows\system32\AEPIC.dll"  False
2023-01-09 20:31:57.000000      0xd30c8335d000  Key     \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\MicrosoftWindows.Client.CBS_1000.22638.1000.0_x64__cw5n1h2txyewy\ActivationStore.dat        ActivatableClassId             False
2023-01-09 20:31:57.000000      0xd30c8335d000  Key     \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\MicrosoftWindows.Client.CBS_1000.22638.1000.0_x64__cw5n1h2txyewy\ActivationStore.dat        Interfaces              False
2023-01-09 20:31:57.000000      0xd30c8335d000  Key     \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\MicrosoftWindows.Client.CBS_1000.22638.1000.0_x64__cw5n1h2txyewy\ActivationStore.dat        ProxyStubCLSIDs         False
2023-01-09 20:31:57.000000      0xd30c8335d000  Key     \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\MicrosoftWindows.Client.CBS_1000.22638.1000.0_x64__cw5n1h2txyewy\ActivationStore.dat        Server          False
2023-01-09 20:31:58.000000      0xd30c83363000  Key     \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\MicrosoftWindows.Client.Core_1000.22634.1000.0_x64__cw5n1h2txyewy\ActivationStore.dat       ActivatableClassId             False
2023-01-09 20:31:58.000000      0xd30c83363000  Key     \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\MicrosoftWindows.Client.Core_1000.22634.1000.0_x64__cw5n1h2txyewy\ActivationStore.dat       Server          False
-       0xd30c837aa000  Key     ?\      -               -
2023-01-09 20:13:33.000000      0xd30c83746000  Key     \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.StartMenuExperienceHost_10.0.22621.1_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat    ActivatableClassId              False
2023-01-09 20:13:33.000000      0xd30c83746000  Key     \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.StartMenuExperienceHost_10.0.22621.1_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat    Server         False
2023-01-09 20:31:53.000000      0xd30c8372e000  Key     \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.UI.Xaml.CBS_8.2207.29001.0_x64__8wekyb3d8bbwe\ActivationStore.dat ActivatableClassId              False
2023-01-09 20:34:06.000000      0xd30c83752000  Key     \??\C:\ProgramData\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\S-1-5-21-2607170198-3457296929-47938352-1001\SystemAppData\Helium\Cache\32c53033becb93e7.dat    ClassesFalse
-       0xd30c8382d000  Key     ?\      -               -
2023-01-09 20:09:32.000000      0xd30c83833000  Key     \??\C:\Users\Spongebob\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\SystemAppData\Helium\UserClasses.dat  Local Settings          False
2023-01-09 20:34:06.000000      0xd30c8382b000  Key     \??\C:\ProgramData\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\S-1-5-21-2607170198-3457296929-47938352-1001\SystemAppData\Helium\Cache\32c53033becb93e7.dat    ClassesFalse
2023-01-09 22:16:41.000000      0xd30c8387a000  Key     \??\C:\Users\Spongebob\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\Settings\settings.dat   LocalState              False
2012-05-22 00:00:13.000000      0xd30c8387a000  Key     \??\C:\Users\Spongebob\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\Settings\settings.dat   RoamingState            False
-       0xd30c83c04000  Key     ?\      -               -
-       0xd30c844c9000  Key     ?\      -               -
2023-01-09 21:47:26.000000      0xd30c8478d000  Key     \??\C:\Users\Spongebob\AppData\Local\Packages\Microsoft.LockApp_cw5n1h2txyewy\Settings\settings.dat     LocalState              False
2012-05-22 00:00:13.000000      0xd30c8478d000  Key     \??\C:\Users\Spongebob\AppData\Local\Packages\Microsoft.LockApp_cw5n1h2txyewy\Settings\settings.dat     RoamingState            False
2023-01-09 20:10:44.000000      0xd30c85769000  Key     \??\C:\ProgramData\Packages\MicrosoftTeams_8wekyb3d8bbwe\S-1-5-21-2607170198-3457296929-47938352-1001\SystemAppData\Helium\Cache\40bd3ca2fdbf90c7.dat   Classes         False
2023-01-09 20:09:29.000000      0xd30c85770000  Key     \??\C:\Users\Spongebob\AppData\Local\Packages\MicrosoftTeams_8wekyb3d8bbwe\SystemAppData\Helium\User.dat        Software                False
2023-01-09 20:10:45.000000      0xd30c85770000  Key     \??\C:\Users\Spongebob\AppData\Local\Packages\MicrosoftTeams_8wekyb3d8bbwe\SystemAppData\Helium\User.dat        Sofware         False
2023-01-09 20:09:32.000000      0xd30c85773000  Key     \??\C:\Users\Spongebob\AppData\Local\Packages\MicrosoftTeams_8wekyb3d8bbwe\SystemAppData\Helium\UserClasses.dat Local Settings          False
2023-01-09 20:10:44.000000      0xd30c85779000  Key     \??\C:\ProgramData\Packages\MicrosoftTeams_8wekyb3d8bbwe\S-1-5-21-2607170198-3457296929-47938352-1001\SystemAppData\Helium\Cache\40bd3ca2fdbf90c7.dat   Classes         False
2023-01-09 22:13:26.000000      0xd30c857c0000  Key     \??\C:\Users\Spongebob\AppData\Local\Packages\MicrosoftTeams_8wekyb3d8bbwe\Settings\settings.dat        LocalState              False
2012-05-22 00:00:13.000000      0xd30c857c0000  Key     \??\C:\Users\Spongebob\AppData\Local\Packages\MicrosoftTeams_8wekyb3d8bbwe\Settings\settings.dat        RoamingState            False
2023-01-09 21:47:48.000000      0xd30c864ce000  Key     \??\C:\ProgramData\Packages\Microsoft.WindowsNotepad_8wekyb3d8bbwe\S-1-5-21-2607170198-3457296929-47938352-1001\SystemAppData\Helium\Cache\f419515036ec443c.dat Classes         False
2023-01-09 21:47:18.000000      0xd30c864c1000  Key     \??\C:\Users\Spongebob\AppData\Local\Packages\Microsoft.WindowsNotepad_8wekyb3d8bbwe\SystemAppData\Helium\User.dat      Software                False
-       0xd30c864c3000  Key     ?\      -               -
-       0xd30c86503000  Key     ?\      -               -
-       0xd30c86505000  Key     ?\      -               -
-       0xd30c8652b000  Key     ?\      -               -
-       0xd30c8638c000  Key     ?\      -               -
2023-01-09 20:17:59.000000      0xd30c7db75000  Key     \??\C:\Windows\ServiceProfiles\NetworkService\AppData\Local\Microsoft\Windows\DeliveryOptimization\State\dosvcState.dat DeliveryOptimization            False
-       0xd30c86712000  Key     ?\      -               -
